sample_id,scene_type,subscene_type,input_path,input_data,audio_info,language,metadata,scenario,subscenario,capability_chain,task_types,reference_annotation,reference_text,system_output,system_output_text,cer,cer_status,source_id,source_sha256,result_id
SYN-0101,车载/语音助手交互,设备控制,inputs/SYN-0101.json,"{""type"":""synthetic_audio_fixture"",""path"":""inputs/SYN-0101.json"",""source_id"":""synthetic://SYN-0101.wav"",""data_classification"":""synthetic_engineering_validation"",""subscene_type"":""设备控制"",""fixture_variant"":""device_control"",""dialogue_turns"":""-""}","{""duration_ms"":1300,""sample_rate"":16000,""channels"":1,""format"":""wav"",""language"":""普通话"",""speaker_count"":1,""signal_conditions"":[""synthetic"",""clean""]}",普通话,"{""synthetic"":true,""data_classification"":""synthetic_engineering_validation"",""validation_scope"":""synthetic_engineering_validation"",""capability_chain"":""C03"",""source_sha256"":""f8e61669f25be4d3dd770f4176d98d9ba47a1040960523c5fceb590f161e4d93"",""fixture_variant"":""device_control""}",车载/语音助手交互,设备控制,C03,语音识别|语义理解|对话生成,"{""transcript"":""启动儿童房空气净化器"",""translation"":""-"",""intent"":""设备控制"",""slots"":{""设备"":""空气净化器"",""位置"":""儿童房""},""expected_action"":""turn_on"",""expected_reply"":""已启动儿童房空气净化器"",""translation_context"":""-"",""annotation_version"":""fixture-2.0""}",启动儿童房空气净化器,"{""transcript"":""启动儿童房空气净化器"",""translation"":""-"",""intent"":""设备控制"",""slots"":{""设备"":""空气净化器"",""位置"":""儿童房""},""action"":""turn_on"",""reply"":""已启动儿童房空气净化器"",""model_version"":""deterministic-fixture-2.0"",""run_id"":""RUN-SYN-0101""}",启动儿童房空气净化器,0.000000,通过,synthetic://SYN-0101.wav,f8e61669f25be4d3dd770f4176d98d9ba47a1040960523c5fceb590f161e4d93,SYN-0101
SYN-0102,车载/语音助手交互,信息查询/多轮任务,inputs/SYN-0102.json,"{""type"":""synthetic_audio_fixture"",""path"":""inputs/SYN-0102.json"",""source_id"":""synthetic://SYN-0102.wav"",""data_classification"":""synthetic_engineering_validation"",""subscene_type"":""信息查询/多轮任务"",""fixture_variant"":""multi_turn_query"",""dialogue_turns"":[{""轮次"":1,""角色"":""用户"",""内容"":""我想了解福州的安排。""},{""轮次"":2,""角色"":""系统"",""内容"":""好的，请问你想查询什么？""},{""轮次"":3,""角色"":""用户"",""内容"":""请查询明晚福州的用电信息""}]}","{""duration_ms"":1400,""sample_rate"":16000,""channels"":1,""format"":""wav"",""language"":""普通话"",""speaker_count"":1,""signal_conditions"":[""synthetic"",""clean""]}",普通话,"{""synthetic"":true,""data_classification"":""synthetic_engineering_validation"",""validation_scope"":""synthetic_engineering_validation"",""capability_chain"":""C03"",""source_sha256"":""84a0370cf4dbf2c2e8d580c59a5baf7604fbc0702166224b895d24e8315710d9"",""fixture_variant"":""multi_turn_query""}",车载/语音助手交互,信息查询/多轮任务,C03,语音识别|语义理解|对话生成,"{""transcript"":""请查询明晚福州的用电信息"",""translation"":""-"",""intent"":""信息查询"",""slots"":{""地点"":""福州"",""日期"":""明晚""},""expected_action"":""query_energy"",""expected_reply"":""福州明晚预计用电量为12度"",""translation_context"":""-"",""annotation_version"":""fixture-2.0""}",请查询明晚福州的用电信息,"{""transcript"":""请查询明晚福州的用电信"",""translation"":""-"",""intent"":""信息查询"",""slots"":{""地点"":""福州"",""日期"":""明晚""},""action"":""query_energy"",""reply"":""福州明晚预计用电量为12度"",""model_version"":""deterministic-fixture-2.0"",""run_id"":""RUN-SYN-0102""}",请查询明晚福州的用电信,0.083333,通过,synthetic://SYN-0102.wav,84a0370cf4dbf2c2e8d580c59a5baf7604fbc0702166224b895d24e8315710d9,SYN-0102
SYN-0103,短语音/录音转写,普通话口述,inputs/SYN-0103.json,"{""type"":""synthetic_audio_fixture"",""path"":""inputs/SYN-0103.json"",""source_id"":""synthetic://SYN-0103.wav"",""data_classification"":""synthetic_engineering_validation"",""subscene_type"":""普通话口述"",""fixture_variant"":""clean_mandarin"",""dialogue_turns"":""-""}","{""duration_ms"":1500,""sample_rate"":16000,""channels"":1,""format"":""wav"",""language"":""普通话"",""speaker_count"":1,""signal_conditions"":[""synthetic"",""clean""]}",普通话,"{""synthetic"":true,""data_classification"":""synthetic_engineering_validation"",""validation_scope"":""synthetic_engineering_validation"",""capability_chain"":""C01"",""source_sha256"":""cdca79be8a415625a8cb9344b2b31fc34f2c10dbfeeb40e40749e11235079411"",""fixture_variant"":""clean_mandarin""}",短语音/录音转写,普通话口述,C01,语音识别,"{""transcript"":""请把今天的待办事项按优先级排列"",""translation"":""-"",""intent"":""-"",""slots"":""-"",""expected_action"":""-"",""expected_reply"":""-"",""translation_context"":""-"",""annotation_version"":""fixture-2.0""}",请把今天的待办事项按优先级排列,"{""transcript"":""请把今天的待办事项按优先级"",""translation"":""-"",""intent"":""-"",""slots"":""-"",""action"":""-"",""reply"":""-"",""model_version"":""deterministic-fixture-2.0"",""run_id"":""RUN-SYN-0103""}",请把今天的待办事项按优先级,0.133333,需关注,synthetic://SYN-0103.wav,cdca79be8a415625a8cb9344b2b31fc34f2c10dbfeeb40e40749e11235079411,SYN-0103
SYN-0104,短语音/录音转写,噪声/数字英文混合,inputs/SYN-0104.json,"{""type"":""synthetic_audio_fixture"",""path"":""inputs/SYN-0104.json"",""source_id"":""synthetic://SYN-0104.wav"",""data_classification"":""synthetic_engineering_validation"",""subscene_type"":""噪声/数字英文混合"",""fixture_variant"":""noise_mixed_alphanumeric"",""dialogue_turns"":""-""}","{""duration_ms"":1600,""sample_rate"":16000,""channels"":1,""format"":""wav"",""language"":""普通话"",""speaker_count"":1,""signal_conditions"":[""synthetic"",""noise"",""mixed_alphanumeric""]}",普通话,"{""synthetic"":true,""data_classification"":""synthetic_engineering_validation"",""validation_scope"":""synthetic_engineering_validation"",""capability_chain"":""C01"",""source_sha256"":""171308aa9bad6dff70c7600448d007b06079123c01c61e609b450d8f6baab4fc"",""fixture_variant"":""noise_mixed_alphanumeric""}",短语音/录音转写,噪声/数字英文混合,C01,语音识别,"{""transcript"":""请把文件夹命名为 meeting_08"",""translation"":""-"",""intent"":""-"",""slots"":""-"",""expected_action"":""-"",""expected_reply"":""-"",""translation_context"":""-"",""annotation_version"":""fixture-2.0""}",请把文件夹命名为 meeting_08,"{""transcript"":""请把"",""translation"":""-"",""intent"":""-"",""slots"":""-"",""action"":""-"",""reply"":""-"",""model_version"":""deterministic-fixture-2.0"",""run_id"":""RUN-SYN-0104""}",请把,0.882353,失败,synthetic://SYN-0104.wav,171308aa9bad6dff70c7600448d007b06079123c01c61e609b450d8f6baab4fc,SYN-0104
SYN-0105,会议/办公语音翻译,短句语翻,inputs/SYN-0105.json,"{""type"":""synthetic_audio_fixture"",""path"":""inputs/SYN-0105.json"",""source_id"":""synthetic://SYN-0105.wav"",""data_classification"":""synthetic_engineering_validation"",""subscene_type"":""短句语翻"",""fixture_variant"":""short_translation"",""dialogue_turns"":""-""}","{""duration_ms"":1700,""sample_rate"":16000,""channels"":1,""format"":""wav"",""language"":""普通话"",""speaker_count"":1,""signal_conditions"":[""synthetic"",""clean""]}",普通话,"{""synthetic"":true,""data_classification"":""synthetic_engineering_validation"",""validation_scope"":""synthetic_engineering_validation"",""capability_chain"":""C02"",""source_sha256"":""dd7b70e7f7eee3082bbfd17f6453e76e28bcc1a189c15f48770bd68caf772240"",""fixture_variant"":""short_translation""}",会议/办公语音翻译,短句语翻,C02,语音识别|机器翻译,"{""transcript"":""把附件下载到桌面"",""translation"":""Download the attachment to the desktop"",""intent"":""-"",""slots"":""-"",""expected_action"":""-"",""expected_reply"":""-"",""translation_context"":""-"",""annotation_version"":""fixture-2.0""}",把附件下载到桌面,"{""transcript"":""把附件下载到桌面"",""translation"":""Download the attachment to the desktop"",""intent"":""-"",""slots"":""-"",""action"":""-"",""reply"":""-"",""model_version"":""deterministic-fixture-2.0"",""run_id"":""RUN-SYN-0105""}",把附件下载到桌面,0.000000,通过,synthetic://SYN-0105.wav,dd7b70e7f7eee3082bbfd17f6453e76e28bcc1a189c15f48770bd68caf772240,SYN-0105
SYN-0106,会议/办公语音翻译,长句/上下文翻译,inputs/SYN-0106.json,"{""type"":""synthetic_audio_fixture"",""path"":""inputs/SYN-0106.json"",""source_id"":""synthetic://SYN-0106.wav"",""data_classification"":""synthetic_engineering_validation"",""subscene_type"":""长句/上下文翻译"",""fixture_variant"":""long_context_translation"",""dialogue_turns"":[{""轮次"":1,""角色"":""主持人"",""内容"":""上下文：访客名单核验""},{""轮次"":2,""角色"":""用户"",""内容"":""请把访客名单与门卫登记表逐项核对，确认没有重复姓名后再发送给接待同事。""}]}","{""duration_ms"":1800,""sample_rate"":16000,""channels"":1,""format"":""wav"",""language"":""普通话"",""speaker_count"":1,""signal_conditions"":[""synthetic"",""clean""]}",普通话,"{""synthetic"":true,""data_classification"":""synthetic_engineering_validation"",""validation_scope"":""synthetic_engineering_validation"",""capability_chain"":""C02"",""source_sha256"":""e023763e3b9e2ccc43c92b2e2ce7fd2b0a64e70610f185c6551825dc9fd6bc1f"",""fixture_variant"":""long_context_translation""}",会议/办公语音翻译,长句/上下文翻译,C02,语音识别|机器翻译,"{""transcript"":""请把访客名单与门卫登记表逐项核对，确认没有重复姓名后再发送给接待同事。"",""translation"":""Compare the visitor list with the guard's registration form item by item, and send it to the reception colleague only after confirming there are no duplicate names."",""intent"":""-"",""slots"":""-"",""expected_action"":""-"",""expected_reply"":""-"",""translation_context"":""访客名单核验"",""annotation_version"":""fixture-2.0""}",请把访客名单与门卫登记表逐项核对，确认没有重复姓名后再发送给接待同事。,"{""transcript"":""请把访客名单与门卫登记表逐项核对，确认没有重复姓名后再发送给接待同事"",""translation"":""Compare the visitor list with the guard's registration form item by item, and send it to the reception colleague only after confirming there are no duplicate names."",""intent"":""-"",""slots"":""-"",""action"":""-"",""reply"":""-"",""model_version"":""deterministic-fixture-2.0"",""run_id"":""RUN-SYN-0106""}",请把访客名单与门卫登记表逐项核对，确认没有重复姓名后再发送给接待同事,0.000000,通过,synthetic://SYN-0106.wav,e023763e3b9e2ccc43c92b2e2ce7fd2b0a64e70610f185c6551825dc9fd6bc1f,SYN-0106
SYN-0107,车载/语音助手交互,设备控制,inputs/SYN-0107.json,"{""type"":""synthetic_audio_fixture"",""path"":""inputs/SYN-0107.json"",""source_id"":""synthetic://SYN-0107.wav"",""data_classification"":""synthetic_engineering_validation"",""subscene_type"":""设备控制"",""fixture_variant"":""device_control"",""dialogue_turns"":""-""}","{""duration_ms"":1900,""sample_rate"":16000,""channels"":1,""format"":""wav"",""language"":""普通话"",""speaker_count"":1,""signal_conditions"":[""synthetic"",""clean""]}",普通话,"{""synthetic"":true,""data_classification"":""synthetic_engineering_validation"",""validation_scope"":""synthetic_engineering_validation"",""capability_chain"":""C03"",""source_sha256"":""d3873e6948889e59fcfc9736b5137cecfae52b85f70476453403c6bc8c8492a2"",""fixture_variant"":""device_control""}",车载/语音助手交互,设备控制,C03,语音识别|语义理解|对话生成,"{""transcript"":""关闭厨房排风扇"",""translation"":""-"",""intent"":""设备控制"",""slots"":{""设备"":""排风扇"",""位置"":""厨房""},""expected_action"":""turn_off"",""expected_reply"":""已关闭厨房排风扇"",""translation_context"":""-"",""annotation_version"":""fixture-2.0""}",关闭厨房排风扇,"{""transcript"":""关闭厨房排"",""translation"":""-"",""intent"":""设备控制"",""slots"":{""设备"":""排风扇"",""位置"":""厨房""},""action"":""turn_off"",""reply"":""已关闭厨房排风扇"",""model_version"":""deterministic-fixture-2.0"",""run_id"":""RUN-SYN-0107""}",关闭厨房排,0.285714,失败,synthetic://SYN-0107.wav,d3873e6948889e59fcfc9736b5137cecfae52b85f70476453403c6bc8c8492a2,SYN-0107
SYN-0108,车载/语音助手交互,信息查询/多轮任务,inputs/SYN-0108.json,"{""type"":""synthetic_audio_fixture"",""path"":""inputs/SYN-0108.json"",""source_id"":""synthetic://SYN-0108.wav"",""data_classification"":""synthetic_engineering_validation"",""subscene_type"":""信息查询/多轮任务"",""fixture_variant"":""multi_turn_query"",""dialogue_turns"":[{""轮次"":1,""角色"":""用户"",""内容"":""我想了解昆明的安排。""},{""轮次"":2,""角色"":""系统"",""内容"":""好的，请问你想查询什么？""},{""轮次"":3,""角色"":""用户"",""内容"":""请查询周日昆明的跑步路线信息""}]}","{""duration_ms"":2000,""sample_rate"":16000,""channels"":1,""format"":""wav"",""language"":""普通话"",""speaker_count"":1,""signal_conditions"":[""synthetic"",""clean""]}",普通话,"{""synthetic"":true,""data_classification"":""synthetic_engineering_validation"",""validation_scope"":""synthetic_engineering_validation"",""capability_chain"":""C03"",""source_sha256"":""39a26db124e4b784f4275eadd48fede539608f2f3680f8b6ce18498e9bda1011"",""fixture_variant"":""multi_turn_query""}",车载/语音助手交互,信息查询/多轮任务,C03,语音识别|语义理解|对话生成,"{""transcript"":""请查询周日昆明的跑步路线信息"",""translation"":""-"",""intent"":""信息查询"",""slots"":{""地点"":""昆明"",""日期"":""周日""},""expected_action"":""query_route"",""expected_reply"":""昆明周日有一条已保存跑步路线"",""translation_context"":""-"",""annotation_version"":""fixture-2.0""}",请查询周日昆明的跑步路线信息,"{""transcript"":""请查"",""translation"":""-"",""intent"":""信息查询"",""slots"":{""地点"":""昆明"",""日期"":""周日""},""action"":""query_route"",""reply"":""昆明周日有一条已保存跑步路线"",""model_version"":""deterministic-fixture-2.0"",""run_id"":""RUN-SYN-0108""}",请查,0.857143,失败,synthetic://SYN-0108.wav,39a26db124e4b784f4275eadd48fede539608f2f3680f8b6ce18498e9bda1011,SYN-0108
SYN-0109,短语音/录音转写,普通话口述,inputs/SYN-0109.json,"{""type"":""synthetic_audio_fixture"",""path"":""inputs/SYN-0109.json"",""source_id"":""synthetic://SYN-0109.wav"",""data_classification"":""synthetic_engineering_validation"",""subscene_type"":""普通话口述"",""fixture_variant"":""clean_mandarin"",""dialogue_turns"":""-""}","{""duration_ms"":1200,""sample_rate"":16000,""channels"":1,""format"":""wav"",""language"":""普通话"",""speaker_count"":1,""signal_conditions"":[""synthetic"",""clean""]}",普通话,"{""synthetic"":true,""data_classification"":""synthetic_engineering_validation"",""validation_scope"":""synthetic_engineering_validation"",""capability_chain"":""C01"",""source_sha256"":""84a85effa6263824146e8b82bd024bd8d165954850055dec7ecd9c8137fd9710"",""fixture_variant"":""clean_mandarin""}",短语音/录音转写,普通话口述,C01,语音识别,"{""transcript"":""把卧室的加湿器设为自动模式"",""translation"":""-"",""intent"":""-"",""slots"":""-"",""expected_action"":""-"",""expected_reply"":""-"",""translation_context"":""-"",""annotation_version"":""fixture-2.0""}",把卧室的加湿器设为自动模式,"{""transcript"":""把卧室的加湿器设为自动模式"",""translation"":""-"",""intent"":""-"",""slots"":""-"",""action"":""-"",""reply"":""-"",""model_version"":""deterministic-fixture-2.0"",""run_id"":""RUN-SYN-0109""}",把卧室的加湿器设为自动模式,0.000000,通过,synthetic://SYN-0109.wav,84a85effa6263824146e8b82bd024bd8d165954850055dec7ecd9c8137fd9710,SYN-0109
SYN-0110,短语音/录音转写,噪声/数字英文混合,inputs/SYN-0110.json,"{""type"":""synthetic_audio_fixture"",""path"":""inputs/SYN-0110.json"",""source_id"":""synthetic://SYN-0110.wav"",""data_classification"":""synthetic_engineering_validation"",""subscene_type"":""噪声/数字英文混合"",""fixture_variant"":""noise_mixed_alphanumeric"",""dialogue_turns"":""-""}","{""duration_ms"":1300,""sample_rate"":16000,""channels"":1,""format"":""wav"",""language"":""普通话"",""speaker_count"":1,""signal_conditions"":[""synthetic"",""noise"",""mixed_alphanumeric""]}",普通话,"{""synthetic"":true,""data_classification"":""synthetic_engineering_validation"",""validation_scope"":""synthetic_engineering_validation"",""capability_chain"":""C01"",""source_sha256"":""429019fccf13d4b0c9a8a999cb6817680866e0ffdfeb0d7cbd982f1e57fd471b"",""fixture_variant"":""noise_mixed_alphanumeric""}",短语音/录音转写,噪声/数字英文混合,C01,语音识别,"{""transcript"":""设备 SN-16A7 的固件升级到 4.2"",""translation"":""-"",""intent"":""-"",""slots"":""-"",""expected_action"":""-"",""expected_reply"":""-"",""translation_context"":""-"",""annotation_version"":""fixture-2.0""}",设备 SN-16A7 的固件升级到 4.2,"{""transcript"":""设备 SN-16A7 的固件升级到 4."",""translation"":""-"",""intent"":""-"",""slots"":""-"",""action"":""-"",""reply"":""-"",""model_version"":""deterministic-fixture-2.0"",""run_id"":""RUN-SYN-0110""}",设备 SN-16A7 的固件升级到 4.,0.062500,通过,synthetic://SYN-0110.wav,429019fccf13d4b0c9a8a999cb6817680866e0ffdfeb0d7cbd982f1e57fd471b,SYN-0110
